Timestamp,Trial Duration,Wrist World Position X,Wrist World Position Y,Wrist World Position Z,Wrist World Position Magnitude,Wrist World Rotation X,Wrist World Rotation Y,Wrist World Rotation Z,Wrist World Rotation W,Wrist World Rotation Angle,Wrist World Rotation Axis X,Wrist World Rotation Axis Y,Wrist World Rotation Axis Z,Wrist World Position_left X,Wrist World Position_left Y,Wrist World Position_left Z,Wrist World Position_left Magnitude,Wrist World Rotation_left X,Wrist World Rotation_left Y,Wrist World Rotation_left Z,Wrist World Rotation_left W,Wrist World Rotation_left Angle,Wrist World Rotation_left Axis X,Wrist World Rotation_left Axis Y,Wrist World Rotation_left Axis Z,Thumb Tip World Position X,Thumb Tip World Position Y,Thumb Tip World Position Z,Thumb Tip World Position Magnitude,Index Tip World Position X,Index Tip World Position Y,Index Tip World Position Z,Index Tip World Position Magnitude,Middle Tip World Position X,Middle Tip World Position Y,Middle Tip World Position Z,Middle Tip World Position Magnitude,Thumb Tip World Position_left X,Thumb Tip World Position_left Y,Thumb Tip World Position_left Z,Thumb Tip World Position_left Magnitude,Index Tip World Position_left X,Index Tip World Position_left Y,Index Tip World Position_left Z,Index Tip World Position_left Magnitude,Middle Tip World Position_left X,Middle Tip World Position_left Y,Middle Tip World Position_left Z,Middle Tip World Position_left Magnitude,Thumb Tip Local Position X,Thumb Tip Local Position Y,Thumb Tip Local Position Z,Thumb Tip Local Position Magnitude,Index Tip Local Position X,Index Tip Local Position Y,Index Tip Local Position Z,Index Tip Local Position Magnitude,Middle Tip Local Position X,Middle Tip Local Position Y,Middle Tip Local Position Z,Middle Tip Local Position Magnitude,Thumb Tip Local Position_left X,Thumb Tip Local Position_left Y,Thumb Tip Local Position_left Z,Thumb Tip Local Position_left Magnitude,Index Tip Local Position_left X,Index Tip Local Position_left Y,Index Tip Local Position_left Z,Index Tip Local Position_left Magnitude,Middle Tip Local Position_left X,Middle Tip Local Position_left Y,Middle Tip Local Position_left Z,Middle Tip Local Position_left Magnitude,Thumb Tip Euro Position X,Thumb Tip Euro Position Y,Thumb Tip Euro Position Z,Thumb Tip Euro Position Magnitude,Index Tip Euro Position X,Index Tip Euro Position Y,Index Tip Euro Position Z,Index Tip Euro Position Magnitude,Middle Tip Euro Position X,Middle Tip Euro Position Y,Middle Tip Euro Position Z,Middle Tip Euro Position Magnitude,Thumb Tip Euro Position_left X,Thumb Tip Euro Position_left Y,Thumb Tip Euro Position_left Z,Thumb Tip Euro Position_left Magnitude,Index Tip Euro Position_left X,Index Tip Euro Position_left Y,Index Tip Euro Position_left Z,Index Tip Euro Position_left Magnitude,Middle Tip Euro Position_left X,Middle Tip Euro Position_left Y,Middle Tip Euro Position_left Z,Middle Tip Euro Position_left Magnitude,Triangle Local Position X,Triangle Local Position Y,Triangle Local Position Z,Triangle Local Position Magnitude,Triangle Local Rotation X,Triangle Local Rotation Y,Triangle Local Rotation Z,Triangle Local Rotation W,Triangle Local Rotation Angle,Triangle Local Rotation Axis X,Triangle Local Rotation Axis Y,Triangle Local Rotation Axis Z,Triangle Local Position_left X,Triangle Local Position_left Y,Triangle Local Position_left Z,Triangle Local Position_left Magnitude,Triangle Local Rotation_left X,Triangle Local Rotation_left Y,Triangle Local Rotation_left Z,Triangle Local Rotation_left W,Triangle Local Rotation_left Angle,Triangle Local Rotation_left Axis X,Triangle Local Rotation_left Axis Y,Triangle Local Rotation_left Axis Z,Die World Position X,Die World Position Y,Die World Position Z,Die World Position Magnitude,Die World Rotation X,Die World Rotation Y,Die World Rotation Z,Die World Rotation W,Die World Rotation Angle,Die World Rotation Axis X,Die World Rotation Axis Y,Die World Rotation Axis Z,Die Local Position X,Die Local Position Y,Die Local Position Z,Die Local Position Magnitude,Die Local Rotation X,Die Local Rotation Y,Die Local Rotation Z,Die Local Rotation W,Die Local Rotation Angle,Die Local Rotation Axis X,Die Local Rotation Axis Y,Die Local Rotation Axis Z,Die Local_left Position X,Die Local_left Position Y,Die Local_left Position Z,Die Local_left Position Magnitude,Die Local_left Rotation X,Die Local_left Rotation Y,Die Local_left Rotation Z,Die Local_left Rotation W,Die Local_left Rotation Angle,Die Local_left Rotation Axis X,Die Local_left Rotation Axis Y,Die Local_left Rotation Axis Z,Target Offset Position X,Target Offset Position Y,Target Offset Position Z,Target Offset Position Magnitude,Target Offset Rotation X,Target Offset Rotation Y,Target Offset Rotation Z,Target Offset Rotation W,Target Offset Rotation Angle,Target Offset Rotation Axis X,Target Offset Rotation Axis Y,Target Offset Rotation Axis Z,Head World Position X,Head World Position Y,Head World Position Z,Head World Position Magnitude,Head World Rotation X,Head World Rotation Y,Head World Rotation Z,Head World Rotation W,Head World Rotation Angle,Head World Rotation Axis X,Head World Rotation Axis Y,Head World Rotation Axis Z,Is Grabbed,Is Grabbed_right,Is Grabbed_left,Is On Target
1772880275980,0.0136099,0.1566078,1.019416,0.2174889,1.054057,-0.5741025,-0.7007967,0.1614913,0.3914214,133.9141,-0.6238811,-0.7615606,0.1754937,-0.06469326,0.6188855,0.001602106,0.6222596,0.3923269,0.3603506,-0.8225637,0.1990374,157.0387,0.4003369,0.3677078,-0.8393577,0.06746662,1.092182,0.2883936,1.131629,0.09374432,1.133512,0.3111105,1.179164,0.09734021,1.120323,0.3262141,1.170903,0.06045159,0.6134883,0.05543425,0.6189469,0.05913355,0.5888364,0.05146367,0.5940317,0.05450573,0.5735644,0.05478333,0.578747,0.09656829,-0.08737043,0.03618655,0.135161,0.142397,-0.07296936,0.01154689,0.1604206,0.1354785,-0.08454435,-0.003722802,0.1597374,-0.1189303,0.05642467,-0.03549798,0.1363388,-0.1138884,0.07365055,-0.01808925,0.1368291,-0.1129882,0.07947298,-0.002891811,0.1381689,0.09642264,-0.08744768,0.03631032,0.1351402,0.1426479,-0.07281882,0.01152851,0.1605737,0.1356183,-0.08438165,-0.003735672,0.1597703,-0.1192293,0.05592744,-0.03516926,0.1363098,-0.1139817,0.07380473,-0.01801053,0.1369793,-0.1130372,0.07952105,-0.002817538,0.1382351,0.1112485,-0.08447888,0.02485005,0.1418817,-0.3042148,0.874212,-0.09612127,0.366016,137.0598,-0.3268988,0.9393981,-0.1032886,-0.1167073,0.06545275,-0.02240082,0.1356704,-0.2394855,-0.2083531,-0.7836412,0.5339871,115.4495,-0.2832497,-0.2464281,-0.9268457,-0.09851988,1.094339,0.3038506,1.140004,0.03259654,-0.00442438,-0.02910268,0.9990351,5.034457,0.7421878,-0.1007383,-0.6626363,0.1138221,-0.206539,0.153413,0.281335,0.5741025,0.7007967,-0.1614913,0.3914214,133.9141,0.6238811,0.7615606,-0.1754937,-0.2352596,-0.4698855,-0.2135872,0.567238,-0.3923269,-0.3603506,0.8225637,0.1990374,157.0387,-0.4003369,-0.3677078,0.8393577,0.1985199,0.005660653,-0.003850579,0.1986379,0.3467276,-0.8126314,0.2588011,0.3904259,134.038,0.376618,-0.8826861,0.2811117,-0.08440123,1.207069,-0.009792527,1.210056,-0.07006947,0.01161979,0.1075775,0.9916564,14.81316,-0.5435556,0.09013911,0.8345199,True,True,False,False
1772880275993,0.0287063,-0.002793085,1.037891,0.2359635,1.064379,-0.4014388,-0.8269374,0.2513524,0.303057,144.7174,-0.4212492,-0.8677454,0.2637562,-0.06616765,0.6021835,-0.002226301,0.605812,0.3900169,0.3542307,-0.8416174,0.1186905,166.3669,0.3927935,0.3567525,-0.847609,-0.1175223,1.067531,0.2981315,1.114592,-0.1191955,1.121489,0.3153369,1.17106,-0.1106037,1.118097,0.332708,1.17178,0.06193141,0.5898781,0.04283723,0.5946652,0.06636116,0.5539072,0.0497804,0.5600849,0.04606572,0.5371315,0.03397859,0.5401729,0.09948573,-0.08332151,0.03265445,0.133814,0.1495086,-0.06576715,0.01265801,0.1638242,0.1476966,-0.07468978,-0.004782796,0.165577,-0.1198335,0.04716085,-0.04480286,0.1363507,-0.1306856,0.07170295,-0.019472,0.1503303,-0.1067177,0.08209233,-0.003327981,0.1346807,0.09666394,-0.08712263,0.03602232,0.1350255,0.1431884,-0.07226331,0.01161749,0.16081,0.1365698,-0.08361815,-0.003818162,0.1601808,-0.1192769,0.05523684,-0.03592817,0.1362678,-0.1152976,0.07363915,-0.01812566,0.1380029,-0.1125394,0.0797236,-0.002857749,0.1379461,0.1115371,-0.08407695,0.02473266,0.1418491,-0.3035828,0.872021,-0.09403042,0.3722568,136.2903,-0.3270909,0.9395464,-0.1013117,-0.1166024,0.06509543,-0.02286166,0.135485,-0.2782563,-0.1613014,-0.675172,0.6638508,96.81154,-0.3720677,-0.2156825,-0.9027995,-0.09831458,1.09404,0.3035244,1.139612,0.03540555,-0.004067671,-0.04255273,0.9984584,6.363724,0.6378763,-0.07328429,-0.7666419,0.1136939,-0.06258883,0.01072795,0.1302258,0.3857519,0.8282883,-0.288661,0.2860227,146.76,0.4025701,0.8644003,-0.3012462,-0.1674118,-0.5243432,-0.1843486,0.5804713,-0.3717389,-0.3383307,0.8506234,0.1542153,162.2574,-0.3762397,-0.3424271,0.8609223,0.1983146,0.005960226,-0.003524393,0.1984354,0.3348348,-0.8182375,0.2614211,0.3873397,134.4219,0.3631862,-0.88752,0.2835563,-0.08427321,1.20722,-0.01003909,1.210199,-0.07071203,0.01169877,0.1083907,0.9915213,14.93274,-0.5441719,0.09002916,0.8341321,True,True,False,False
1772880276008,0.0418221,-0.002499904,1.037494,0.2366008,1.064134,-0.4097276,-0.8260083,0.243217,0.3011299,144.9491,-0.4296716,-0.8662152,0.2550559,-0.06620793,0.6020454,-0.001797721,0.6056777,0.3901696,0.35392,-0.8415834,0.1193549,166.2903,0.3929788,0.3564682,-0.8476427,-0.1176077,1.068583,0.2975166,1.115445,-0.1179214,1.121679,0.3157538,1.171226,-0.1098892,1.117701,0.3326381,1.171316,0.06210305,0.5903203,0.04317408,0.5951461,0.06631532,0.5539147,0.05035996,0.5601386,0.04610481,0.5370735,0.03458911,0.5401574,0.09934411,-0.08358805,0.03272331,0.1338919,0.1486506,-0.06659509,0.01193787,0.1633231,0.146531,-0.07545695,-0.004866689,0.1648902,-0.1198051,0.0470658,-0.04533427,0.1364685,-0.1306818,0.07171209,-0.01946903,0.150331,-0.106779,0.08213848,-0.003321178,0.1347572,0.09689613,-0.08681642,0.0357365,0.1349187,0.1436616,-0.07177224,0.01164524,0.1610141,0.1374328,-0.0829111,-0.003909002,0.1605531,-0.1193226,0.05452893,-0.03674307,0.13624,-0.1166304,0.0734722,-0.01824204,0.1390453,-0.1120403,0.07993282,-0.002897898,0.1376615,0.1117836,-0.08371031,0.02461014,0.141805,-0.3030066,0.8700361,-0.09209198,0.3778134,135.6034,-0.3272628,0.939684,-0.0994641,-0.1164741,0.06480989,-0.02328853,0.1353104,-0.3081971,-0.1045016,-0.538644,0.7771465,77.9999,-0.4897305,-0.1660549,-0.8559146,-0.0976769,1.093056,0.302682,1.138388,0.04373304,0.001165121,-0.06020549,0.9972268,8.536031,0.5876355,0.01565559,-0.8089738,0.1127792,-0.06335363,0.01112607,0.129833,0.3836194,0.8323337,-0.2865678,0.2791694,147.5787,0.3995029,0.8667959,-0.298433,-0.1678506,-0.5234855,-0.1846612,0.579923,-0.3668587,-0.340666,0.8493249,0.1673571,160.7316,-0.3721068,-0.3455393,0.8614749,0.1976769,0.00694418,-0.00268203,0.197817,0.3185645,-0.8283043,0.2592116,0.381101,135.1962,0.3445679,-0.895916,0.2803702,-0.08457354,1.207198,-0.010238,1.2102,-0.07128125,0.01177544,0.109089,0.991403,15.03667,-0.5447828,0.08999638,0.8337371,True,True,False,False
1772880276021,0.0563197,-0.001341771,1.036248,0.2368981,1.062983,-0.4179941,-0.8247175,0.2359149,0.299109,145.1918,-0.4380485,-0.8642854,0.2472335,-0.06622129,0.6016959,-0.001117811,0.60533,0.3899521,0.3535751,-0.8417866,0.1196547,166.2557,0.392774,0.3561338,-0.8478783,-0.1173109,1.068324,0.2961391,1.114799,-0.1155708,1.120998,0.3159449,1.17039,-0.1077187,1.114961,0.3321926,1.168372,0.06237122,0.5905835,0.04360775,0.5954668,0.06632591,0.5536684,0.05105859,0.5599597,0.0462395,0.5367469,0.03539762,0.5398965,0.09887951,-0.08415759,0.03357876,0.1341163,0.1476741,-0.06745844,0.01099417,0.1627242,0.1437687,-0.07679321,-0.005120784,0.1630732,-0.1197752,0.04693038,-0.04594946,0.1366013,-0.130679,0.07170574,-0.01946993,0.1503256,-0.1069271,0.08218762,-0.003312849,0.1349044,0.09704714,-0.08661398,0.03557223,0.1348537,0.1439671,-0.07144381,0.01159567,0.1611372,0.1379152,-0.08244531,-0.00400126,0.1607291,-0.1193571,0.05395042,-0.037444,0.1362307,-0.1177,0.07333771,-0.01833553,0.1398853,-0.111651,0.08010449,-0.002929491,0.1374455,0.1119296,-0.08346432,0.02453263,0.1417617,-0.3024524,0.8691438,-0.0904366,0.3807003,135.2459,-0.3270822,0.9399214,-0.09780119,-0.1163747,0.06462225,-0.02361953,0.1351924,-0.32193,-0.06337136,-0.4369658,0.8374999,66.2459,-0.5891435,-0.1159719,-0.799663,-0.09738664,1.093011,0.3023309,1.138228,0.04559565,0.00356625,-0.06448925,0.9968699,9.069069,0.5767213,0.04510809,-0.815699,0.1120991,-0.06423714,0.01193634,0.1297501,0.3805383,0.8376272,-0.2888491,0.2648351,149.2857,0.394629,0.8686432,-0.2995447,-0.1676542,-0.5219381,-0.1849081,0.5785484,-0.3633314,-0.3391185,0.8472569,0.1874688,158.3898,-0.3698894,-0.3452395,0.8625495,0.1973866,0.006988525,-0.002330869,0.1975241,0.3149624,-0.8310909,0.2583511,0.3786047,135.5054,0.3402944,-0.8979346,0.27913,-0.08374269,1.207507,-0.01060075,1.210454,-0.07165167,0.01216916,0.1098451,0.9912881,15.13703,-0.5440035,0.09239232,0.8339807,True,True,False,False
1772880276034,0.07051221,-0.001093678,1.03525,0.2372809,1.062095,-0.4261541,-0.8232176,0.2293091,0.2968549,145.4624,-0.4462709,-0.8620779,0.2401337,-0.06613222,0.6018116,-0.0008459464,0.6054348,0.3896154,0.3533901,-0.8419997,0.1197985,166.2391,0.3924417,0.3559536,-0.8481076,-0.1168979,1.069155,0.295716,1.11544,-0.1147637,1.121053,0.3154108,1.17022,-0.1069827,1.114738,0.33153,1.167903,0.06251726,0.5908243,0.04383088,0.5957373,0.06640652,0.553821,0.05117372,0.5601305,0.04634499,0.5369229,0.03562056,0.5400953,0.0988773,-0.0843081,0.03301956,0.1340704,0.1471494,-0.06793026,0.01094408,0.1624415,0.1430036,-0.07705122,-0.005176365,0.162523,-0.1198037,0.04689103,-0.04599725,0.1366288,-0.1305646,0.07176125,-0.0194649,0.150252,-0.1068923,0.08218595,-0.003313815,0.1348758,0.09719993,-0.08642147,0.03535911,0.1347841,0.1442328,-0.07115047,0.01154128,0.1612411,0.13834,-0.08199497,-0.004099365,0.1608662,-0.1193944,0.05336105,-0.03815808,0.1362294,-0.118774,0.0732061,-0.01842982,0.140734,-0.1112537,0.08027826,-0.002961576,0.1372252,0.1120714,-0.08323066,0.02441269,0.1417157,-0.3013617,0.8684723,-0.08851665,0.3835386,134.8939,-0.3263168,0.9403886,-0.09584652,-0.1162832,0.06446517,-0.02392416,0.1350922,-0.3293157,-0.03036978,-0.3549931,0.8744191,58.0474,-0.6787616,-0.06259598,-0.7316861,-0.0968994,1.092878,0.3019836,1.137966,0.05051106,0.008603629,-0.0676518,0.9963924,9.736565,0.5951898,0.1013796,-0.7971652,0.1118179,-0.06476333,0.01194582,0.1297699,0.3860846,0.8387263,-0.2837506,0.2587712,150.0057,0.3996989,0.8683019,-0.2937564,-0.1675519,-0.5214475,-0.1849031,0.5780746,-0.3631465,-0.3385912,0.846362,0.1927485,157.7735,-0.3700863,-0.3450617,0.8625362,0.1968994,0.007121801,-0.001983613,0.1970381,0.3117545,-0.8351908,0.2535895,0.3754435,135.8966,0.3363609,-0.9011114,0.273605,-0.08340181,1.207605,-0.01091773,1.210531,-0.07162444,0.01204131,0.1104352,0.991226,15.19092,-0.5418798,0.09109934,0.8355054,True,True,False,False
1772880276049,0.08559701,-0.0004374012,1.034169,0.2377327,1.061142,-0.4324345,-0.8218942,0.2247632,0.2949098,145.6958,-0.4525622,-0.8601494,0.2352248,-0.06600515,0.6020926,-0.0005128235,0.6056999,0.389334,0.35339,-0.8421216,0.1198566,166.2323,0.392161,0.3559561,-0.8482364,-0.1164335,1.069322,0.2952477,1.115427,-0.1137295,1.120889,0.3149365,1.169834,-0.1058611,1.114195,0.3308595,1.167092,0.06269335,0.5912278,0.04409419,0.5961754,0.06656154,0.5541353,0.05141798,0.5604821,0.04648824,0.5372224,0.03585628,0.5404209,0.09878628,-0.08454115,0.03305874,0.1341597,0.1467722,-0.06820314,0.01104812,0.1622215,0.1421933,-0.0771115,-0.005074456,0.1618359,-0.1198099,0.04684665,-0.04606651,0.1366424,-0.1305362,0.07177866,-0.01946199,0.1502353,-0.1068423,0.0822154,-0.00331194,0.1348541,0.09732981,-0.08626752,0.03517077,0.13473,0.1444407,-0.07090916,0.0115009,0.161318,0.1386555,-0.08159515,-0.004179199,0.1609365,-0.1194284,0.0528277,-0.03880557,0.1362343,-0.119737,0.07308923,-0.01851432,0.1414983,-0.1108926,0.08043686,-0.002990262,0.1370263,0.1121856,-0.0830349,0.02430531,0.1416727,-0.2998669,0.8681714,-0.08628776,0.3858921,134.6017,-0.3250435,0.9410624,-0.09353241,-0.116211,0.06434613,-0.02417694,0.1350183,-0.3328956,-0.007409709,-0.2984945,0.8944421,53.12627,-0.744427,-0.01656972,-0.6674986,-0.09496126,1.091856,0.3003323,1.136383,0.05378182,0.02344108,-0.08140869,0.9949527,11.5181,0.5359672,0.233604,-0.811285,0.1117786,-0.06508616,0.0122134,0.1299224,0.3921018,0.8393684,-0.2816978,0.2497262,151.0774,0.4049315,0.8668328,-0.290915,-0.167364,-0.5206522,-0.1850393,0.5773464,-0.3652132,-0.3348866,0.8454755,0.1991014,157.0312,-0.3726746,-0.3417285,0.8627488,0.1949612,0.008143783,-0.0003322959,0.1951315,0.3030507,-0.8458958,0.2501655,0.3606079,137.7249,0.3249115,-0.9069153,0.2682115,-0.08300266,1.207402,-0.01117256,1.210303,-0.07263524,0.01196835,0.111423,0.9910428,15.34895,-0.5439021,0.08962053,0.8343501,True,True,False,False
1772880276062,0.09867561,0.002534783,1.032215,0.2372566,1.059134,-0.4385767,-0.8205869,0.2206998,0.2925392,145.9799,-0.4586406,-0.8581269,0.2307964,-0.06583823,0.6025658,-0.0002073273,0.6061521,0.388932,0.3536187,-0.8422167,0.119819,166.2367,0.3917544,0.3561848,-0.8483283,-0.1140781,1.067945,0.2935936,1.113426,-0.1104155,1.12011,0.3132408,1.168314,-0.102537,1.113588,0.3291245,1.165725,0.06299654,0.5920707,0.04420753,0.5970516,0.06672652,0.5546437,0.05151624,0.5610133,0.04668261,0.5377135,0.03602514,0.5409371,0.09826547,-0.08523585,0.0335821,0.1343466,0.1465513,-0.06821501,0.01123528,0.1620395,0.1420668,-0.07676804,-0.00500147,0.161559,-0.1197883,0.04669365,-0.04638653,0.1366793,-0.1304313,0.07179239,-0.01946276,0.1501509,-0.1068055,0.08222691,-0.003297839,0.1348316,0.09741081,-0.08617821,0.03503323,0.1346955,0.1446234,-0.07067592,0.0114779,0.1613777,0.1389508,-0.08117724,-0.004250387,0.1609818,-0.1194595,0.05229665,-0.03946189,0.1362452,-0.1206629,0.07297695,-0.01859643,0.1422357,-0.1105387,0.08059184,-0.00301689,0.1368318,0.1122443,-0.08288418,0.02424564,0.1416207,-0.2982702,0.8679156,-0.08326576,0.3883611,134.2949,-0.3236764,0.9418433,-0.09035821,-0.1161516,0.06423245,-0.0244283,0.1349583,-0.3348669,0.01009858,-0.2560948,0.9067401,49.88264,-0.794107,0.02394788,-0.6073059,-0.09440564,1.09189,0.2996104,1.136179,0.0468014,0.03389349,-0.08691251,0.9945387,11.9816,0.4484228,0.324747,-0.8327433,0.1120044,-0.065731,0.0132491,0.1305415,0.3904669,0.8471369,-0.2772531,0.2302729,153.3737,0.4012499,0.8705313,-0.2849097,-0.1670487,-0.5177664,-0.1859834,0.5749584,-0.3714797,-0.3353917,0.8381127,0.2169847,154.936,-0.3805462,-0.3435774,0.8585681,0.1944056,0.008110285,0.0003896058,0.1945751,0.3040318,-0.84978,0.253696,0.3479615,139.2746,0.3242975,-0.9064233,0.2706065,-0.08261116,1.207608,-0.01134708,1.210483,-0.07228193,0.01188501,0.1115299,0.9910576,15.33626,-0.541702,0.08906976,0.8358374,True,True,False,False
1772880276076,0.1107176,0.003770348,1.031357,0.237123,1.058271,-0.4442365,-0.8193025,0.217577,0.2899268,146.2929,-0.4641733,-0.8560718,0.2273416,-0.06585901,0.6026317,-0.0002165511,0.6062198,0.3885238,0.354244,-0.8421618,0.1196815,166.2526,0.3913366,0.3568086,-0.848259,-0.1129446,1.06816,0.2925767,1.113249,-0.1088838,1.120356,0.3120868,1.168097,-0.1013694,1.114411,0.3281787,1.166143,0.06302641,0.5922527,0.04408147,0.5972258,0.06678677,0.5547212,0.05134322,0.5610813,0.04672939,0.5377949,0.03584849,0.5410103,0.09808468,-0.08549739,0.03348907,0.1343575,0.1463871,-0.06838211,0.01122811,0.161961,0.1425585,-0.07677819,-0.00506933,0.1619985,-0.119792,0.04662412,-0.04644949,0.1366803,-0.1304426,0.07179651,-0.01946056,0.1501623,-0.1068088,0.0822296,-0.00329035,0.1348356,0.09746198,-0.08612651,0.03491598,0.134669,0.1447573,-0.07050174,0.01145894,0.1614202,0.1392248,-0.0808432,-0.004312574,0.161052,-0.1194848,0.0518659,-0.03999249,0.1362574,-0.1214055,0.07288732,-0.01866205,0.142829,-0.1102555,0.0807162,-0.003037656,0.136677,0.1122725,-0.08278459,0.02419741,0.1415765,-0.2972122,0.8674918,-0.08090563,0.3906114,134.0149,-0.3228617,0.9423566,-0.08788782,-0.1161134,0.06414627,-0.02462298,0.1349198,-0.3359131,0.02156441,-0.228865,0.9134102,48.03808,-0.8252577,0.05297858,-0.5622663,-0.09368583,1.091963,0.2988213,1.135982,0.04539131,0.04213821,-0.08875897,0.9941257,12.42682,0.4193891,0.3893323,-0.8200808,0.1122292,-0.06654351,0.01356495,0.1311771,0.3915462,0.8530815,-0.2648748,0.2208733,154.4793,0.4014613,0.874684,-0.2715822,-0.1664698,-0.5170733,-0.1871023,0.5745296,-0.3785562,-0.3426062,0.8305714,0.2224123,154.2985,-0.3882817,-0.351408,0.8519095,0.1936858,0.00803721,0.001178712,0.1938561,0.3051885,-0.8529319,0.2522461,0.3402047,140.2213,0.3245473,-0.9070352,0.2682466,-0.08208764,1.207572,-0.01137913,1.210413,-0.07277156,0.0116591,0.1113357,0.9910463,15.34593,-0.5450295,0.08732191,0.8338588,True,True,False,False
1772880276090,0.1245403,0.004807033,1.030637,0.2371303,1.057576,-0.4501361,-0.8178845,0.2149468,0.2867759,146.6699,-0.4698718,-0.8537437,0.2243709,-0.06595537,0.6026564,-0.0002450161,0.6062548,0.3880668,0.3554114,-0.8419179,0.1194198,166.2828,0.3908639,0.3579731,-0.8479863,-0.1118237,1.068554,0.2918192,1.113315,-0.1074972,1.120389,0.3108374,1.167667,-0.100228,1.115338,0.3269808,1.166594,0.0629543,0.5923233,0.04395995,0.5972794,0.0667695,0.5547398,0.05104545,0.5610704,0.04666169,0.5378272,0.03546402,0.5410112,0.0978484,-0.08579933,0.03309803,0.1342807,0.1457856,-0.06870446,0.01125571,0.1615563,0.1427653,-0.07662931,-0.005085438,0.1621106,-0.1198167,0.04655132,-0.04642744,0.1366695,-0.1304152,0.07180396,-0.01945974,0.150142,-0.1066975,0.08225203,-0.003290392,0.1347612,0.09748916,-0.08610349,0.0347881,0.1346409,0.1448297,-0.07037532,0.01144464,0.1614289,0.1394738,-0.08054679,-0.004366937,0.1611204,-0.1195081,0.05149207,-0.04044513,0.1362697,-0.1220392,0.07281111,-0.01871816,0.1433367,-0.1100052,0.08082423,-0.003055433,0.1365395,0.1122656,-0.08272163,0.02414346,0.141525,-0.2962863,0.8669745,-0.07871262,0.3929046,133.7293,-0.3221976,0.9427947,-0.08559634,-0.1160847,0.06407622,-0.02478139,0.1348908,-0.3366645,0.03004454,-0.2093326,0.9175698,46.85329,-0.8467957,0.07556955,-0.5265239,-0.09184127,1.091618,0.2966321,1.134925,0.05148853,0.05482232,-0.09073818,0.9930307,13.53673,0.4368776,0.4651647,-0.769909,0.1120962,-0.06719037,0.01368929,0.1314059,0.3969718,0.8553611,-0.257295,0.2111163,155.6244,0.4061255,0.8750847,-0.2632279,-0.1656392,-0.5162184,-0.1889774,0.5741343,-0.3842975,-0.3445201,0.8261527,0.2260373,153.8722,-0.3945079,-0.3536737,0.8481029,0.1918413,0.00838244,0.003367931,0.1920539,0.3043132,-0.8593345,0.2429883,0.3315034,141.2799,0.3225523,-0.9108388,0.2575518,-0.08158524,1.207615,-0.01147254,1.210422,-0.07291331,0.01170326,0.1105538,0.9911229,15.28006,-0.5484313,0.08802826,0.8315513,True,True,False,False
1772880276104,0.1392404,0.006905675,1.029872,0.2362039,1.056634,-0.4554192,-0.816378,0.2133393,0.2839134,147.0122,-0.474964,-0.8514137,0.222495,-0.06618153,0.6032692,-0.0005516633,0.6068888,0.3877864,0.3563341,-0.8417137,0.1190192,166.329,0.3905626,0.3588851,-0.8477395,-0.110185,1.068304,0.2897199,1.112363,-0.104907,1.119779,0.308702,1.166279,-0.09775885,1.114543,0.3246585,1.164974,0.06277861,0.593234,0.04358056,0.5981362,0.06663986,0.5552704,0.05057406,0.561537,0.04644996,0.5383871,0.03487438,0.5415113,0.09728563,-0.08637176,0.03356581,0.1343549,0.1446703,-0.06917057,0.0112806,0.1607524,0.1414079,-0.07699321,-0.004883826,0.1610838,-0.119837,0.04628124,-0.04665006,0.1366715,-0.1304715,0.07181965,-0.01945175,0.1501974,-0.1066284,0.08228061,-0.003288951,0.1347239,0.0974729,-0.08612493,0.03469043,0.1346176,0.1448169,-0.07027905,0.01143153,0.1613746,0.1396284,-0.08026282,-0.004408242,0.1611137,-0.1195344,0.05107567,-0.04094096,0.1362841,-0.1227131,0.07273188,-0.01877678,0.1438784,-0.1097354,0.08094061,-0.003074094,0.1363917,0.1121955,-0.08269655,0.02411478,0.1414499,-0.2953196,0.8666284,-0.07605387,0.3949144,133.4787,-0.3214475,0.9433019,-0.08278261,-0.1160615,0.06399125,-0.0249586,0.1348632,-0.337391,0.03790002,-0.1916413,0.9208717,45.8923,-0.8654028,0.09721299,-0.4915571,-0.09140136,1.091836,0.2957346,1.134866,0.05111374,0.05521375,-0.08772172,0.9932995,13.27286,0.4422797,0.4777565,-0.7590432,0.1115291,-0.06762847,0.01423724,0.1312061,0.4044826,0.8565926,-0.2546813,0.1943721,157.5839,0.412347,0.8732473,-0.259633,-0.1648807,-0.5135673,-0.1911115,0.5722418,-0.3927673,-0.3391743,0.8221358,0.2340669,152.9267,-0.4039899,-0.3488656,0.8456269,0.1914014,0.008163571,0.004265368,0.1916229,0.3070646,-0.8584379,0.2420548,0.331972,141.223,0.3255253,-0.9100472,0.2566071,-0.08099876,1.207578,-0.01166885,1.210348,-0.07299393,0.01154373,0.1100565,0.9911742,15.23581,-0.5506229,0.08707901,0.8302009,True,True,False,False
